side,entry_time,exit_time,entry,exit,units,pnl,pips,reason
short,2026-01-01 03:22:06.042736+00:00,2026-01-01 04:07:06.042736+00:00,1.0531114805372157,1.053732824407703,51000,-37.80853739485744,-7.413438704874008,sl
short,2026-01-01 04:37:06.042736+00:00,2026-01-01 05:37:06.042736+00:00,1.0537849667375652,1.0544165351527468,50000,-37.57842075908191,-7.515684151816381,sl
long,2026-01-01 08:37:06.042736+00:00,2026-01-01 09:37:06.042736+00:00,1.0526759994598094,1.0536235197286103,48000,39.72097290244613,8.27520268800961,tp
short,2026-01-01 13:37:06.042736+00:00,2026-01-01 14:07:06.042736+00:00,1.054417927934176,1.0551247395212917,45000,-37.20652142020235,-8.268115871156077,sl
short,2026-01-02 03:37:06.042736+00:00,2026-01-02 04:37:06.042736+00:00,1.0554359730300242,1.0543607702315534,43000,41.07372033424622,9.552027984708424,tp
short,2026-01-02 11:52:06.042736+00:00,2026-01-02 13:22:06.042736+00:00,1.0565033680222689,1.0557681842346658,41000,25.222535291725727,6.1518378760306645,tp
long,2026-01-05 01:22:06.042736+00:00,2026-01-05 02:07:06.042736+00:00,1.0569697051612839,1.0562191198493374,42000,-36.56458310175277,-8.705853119464944,sl
long,2026-01-05 02:37:06.042736+00:00,2026-01-05 07:07:06.042736+00:00,1.0564074580847773,1.0572642730799413,41000,30.209414801723597,7.368149951639903,tp
short,2026-01-05 07:07:06.042736+00:00,2026-01-05 07:22:06.042736+00:00,1.0568104718587863,1.0575485807951195,43000,-36.89868426232729,-8.581089363331927,sl
short,2026-01-05 08:07:06.042736+00:00,2026-01-05 10:37:06.042736+00:00,1.0573896471810311,1.058191714936772,39000,-35.9606424738985,-9.220677557409871,sl
short,2026-01-06 00:07:06.042736+00:00,2026-01-06 03:07:06.042736+00:00,1.0623421289264787,1.063168134173541,38000,-35.94819938836868,-9.460052470623335,sl
short,2026-01-06 05:22:06.042736+00:00,2026-01-06 08:37:06.042736+00:00,1.0655936949411893,1.066372646772335,40000,-35.95807324582498,-8.989518311456244,sl
long,2026-01-06 15:52:06.042736+00:00,2026-01-06 16:22:06.042736+00:00,1.065405840757359,1.0659771798647477,43000,19.407581617714662,4.513391073887131,tp
short,2026-01-07 00:07:06.042736+00:00,2026-01-07 00:22:06.042736+00:00,1.0679739957037846,1.068676143396732,44000,-36.17449848968595,-8.221476929474079,sl
short,2026-01-07 01:07:06.042736+00:00,2026-01-07 01:22:06.042736+00:00,1.0688497923242266,1.0695450801768396,45000,-36.68795336758361,-8.15287852612969,sl
short,2026-01-07 06:52:06.042736+00:00,2026-01-07 11:37:06.042736+00:00,1.0706702158331463,1.0713505275048179,45000,-36.01402522522183,-8.003116716715962,sl
short,2026-01-07 12:22:06.042736+00:00,2026-01-07 12:52:06.042736+00:00,1.0713329477675584,1.0720563711598756,42000,-35.423782477323876,-8.43423392317235,sl
long,2026-01-08 00:07:06.042736+00:00,2026-01-08 00:22:06.042736+00:00,1.0725883664072635,1.0729149258926796,44000,9.088617358305967,2.065594854160447,tp
long,2026-01-08 02:07:06.042736+00:00,2026-01-08 02:22:06.042736+00:00,1.0721716647744641,1.072683894394285,43000,16.865873652293583,3.9222961982078095,tp
long,2026-01-08 04:07:06.042736+00:00,2026-01-08 04:52:06.042736+00:00,1.0719214548784592,1.0711179570174674,38000,-35.09291871769126,-9.234978609918752,sl
long,2026-01-08 05:52:06.042736+00:00,2026-01-08 08:07:06.042736+00:00,1.070472675281115,1.0697395352301369,41000,-34.97874209009885,-8.531400509780205,sl
short,2026-01-09 08:37:06.042736+00:00,2026-01-09 10:22:06.042736+00:00,1.067401514301783,1.0681562634754476,40000,-34.989966946583266,-8.747491736645816,sl
long,2026-01-09 13:22:06.042736+00:00,2026-01-09 14:52:06.042736+00:00,1.0669474931173077,1.0675152420011589,38000,17.01445758634324,4.47748883851138,tp
long,2026-01-12 04:52:06.042736+00:00,2026-01-12 05:52:06.042736+00:00,1.0804404223201785,1.0797494198998376,44000,-35.68410649499581,-8.110024203408138,sl
long,2026-01-12 08:07:06.042736+00:00,2026-01-12 08:52:06.042736+00:00,1.078711996783883,1.0779919292121618,42000,-35.28283801228878,-8.400675717211612,sl
long,2026-01-12 12:22:06.042736+00:00,2026-01-12 13:52:06.042736+00:00,1.0764687084511022,1.0757277509404892,40000,-34.43830042451931,-8.609575106129828,sl
long,2026-01-12 23:52:06.042736+00:00,2026-01-13 00:37:06.042736+00:00,1.0735402045172135,1.072861745097997,44000,-35.132214445531545,-7.98459419216626,sl
long,2026-01-13 13:37:06.042736+00:00,2026-01-13 14:07:06.042736+00:00,1.0740617484073702,1.073323105863565,40000,-34.34570175220716,-8.58642543805179,sl
long,2026-01-13 14:52:06.042736+00:00,2026-01-13 16:07:06.042736+00:00,1.073375000094653,1.0725526776713166,36000,-33.92360724010869,-9.423224233363523,sl
short,2026-01-13 19:07:06.042736+00:00,2026-01-13 19:52:06.042736+00:00,1.0741398622715053,1.0732990253629342,37000,26.670965617129337,7.208369085710632,tp
long,2026-01-14 01:52:06.042736+00:00,2026-01-14 05:37:06.042736+00:00,1.072704584168495,1.071905596663023,37000,-34.00253770246086,-9.189875054719153,sl
long,2026-01-14 07:07:06.042736+00:00,2026-01-14 07:37:06.042736+00:00,1.071131780363445,1.0723427395584142,41000,44.7293269937357,10.909591949691634,tp
short,2026-01-14 15:37:06.042736+00:00,2026-01-14 15:52:06.042736+00:00,1.0717085315501371,1.0709504086381716,39000,24.886793566655705,6.381229119655308,tp
long,2026-01-14 23:07:06.042736+00:00,2026-01-14 23:37:06.042736+00:00,1.0717796190252682,1.0709336264924656,35000,-33.809738648090914,-9.659925328025974,sl
long,2026-01-15 00:07:06.042736+00:00,2026-01-15 00:22:06.042736+00:00,1.0715273741098785,1.0706542594753117,33000,-32.77278294070611,-9.931146345668516,sl
long,2026-01-15 00:52:06.042736+00:00,2026-01-15 05:22:06.042736+00:00,1.0708138346709453,1.0699432959855586,33000,-32.68777661776005,-9.90538685386668,sl
long,2026-01-15 06:07:06.042736+00:00,2026-01-15 11:52:06.042736+00:00,1.069778760516123,1.0690562469397238,40000,-33.70054305597189,-8.425135763992973,sl
long,2026-01-15 11:52:06.042736+00:00,2026-01-15 12:07:06.042736+00:00,1.0692886253785492,1.068617582482014,43000,-34.014844551008395,-7.91042896535079,sl
long,2026-01-16 05:07:06.042736+00:00,2026-01-16 05:52:06.042736+00:00,1.0661071535515196,1.066777590966918,39000,21.467059200533505,5.50437415398295,tp
short,2026-01-16 08:22:06.042736+00:00,2026-01-16 08:52:06.042736+00:00,1.067338961104343,1.066668010613221,35000,19.2832671892693,5.509504911219799,tp
long,2026-01-16 13:22:06.042736+00:00,2026-01-16 13:37:06.042736+00:00,1.066448081831578,1.0657691461109149,42000,-33.55530026785154,-7.989357206631319,sl
long,2026-01-16 14:22:06.042736+00:00,2026-01-16 14:37:06.042736+00:00,1.0659098520261412,1.0652420905111908,43000,-33.87374514286739,-7.877615149504046,sl
short,2026-01-19 00:22:06.042736+00:00,2026-01-19 00:37:06.042736+00:00,1.0720780080509176,1.0712910235813973,38000,25.345409841771477,6.669844695203021,tp
short,2026-01-19 02:07:06.042736+00:00,2026-01-19 02:22:06.042736+00:00,1.0726889529235992,1.07348923512898,36000,-33.130159393707125,-9.202822053807534,sl
short,2026-01-19 02:52:06.042736+00:00,2026-01-19 05:52:06.042736+00:00,1.072755999548303,1.073598349209309,34000,-32.7198884742094,-9.623496610061586,sl
short,2026-01-19 07:52:06.042736+00:00,2026-01-19 08:22:06.042736+00:00,1.0751632208929323,1.0758881148175072,39000,-32.950863058424076,-8.448939245749763,sl
short,2026-01-20 06:22:06.042736+00:00,2026-01-20 07:52:06.042736+00:00,1.0797007171251074,1.0804156215701888,39000,-32.56127335817369,-8.349044450813768,sl
long,2026-01-20 10:52:06.042736+00:00,2026-01-20 11:07:06.042736+00:00,1.0788900157500736,1.0795739281496355,40000,22.556495982475692,5.639123995618923,tp
short,2026-01-20 13:07:06.042736+00:00,2026-01-20 13:52:06.042736+00:00,1.0807053518162082,1.0814242091401802,39000,-32.71543563490929,-8.38857323972033,sl
long,2026-01-20 20:07:06.042736+00:00,2026-01-20 20:37:06.042736+00:00,1.0785387193967593,1.0778571665432877,41000,-32.86366699233564,-8.015528534716008,sl
short,2026-01-21 01:37:06.042736+00:00,2026-01-21 08:22:06.042736+00:00,1.0820300853748483,1.082955362824865,30000,-31.358323500497452,-10.452774500165816,sl
short,2026-01-21 08:52:06.042736+00:00,2026-01-21 09:37:06.042736+00:00,1.0825569891851732,1.0816110279905482,34000,28.082680617249252,8.25961194624978,tp
long,2026-01-21 13:52:06.042736+00:00,2026-01-21 14:07:06.042736+00:00,1.0807443861727661,1.0799815892428413,36000,-31.780689477295297,-8.827969299248693,sl
long,2026-01-21 14:37:06.042736+00:00,2026-01-21 15:52:06.042736+00:00,1.0805978648562145,1.0798102840802812,35000,-31.76532715766258,-9.075807759332164,sl
long,2026-01-22 07:22:06.042736+00:00,2026-01-22 08:07:06.042736+00:00,1.0787223126705965,1.0793379108967485,35000,17.345937915319336,4.95598226151981,tp
short,2026-01-22 10:37:06.042736+00:00,2026-01-22 11:07:06.042736+00:00,1.081276027524014,1.0820252409089286,37000,-32.160895241837075,-8.692133849145154,sl
short,2026-01-22 15:07:06.042736+00:00,2026-01-22 15:37:06.042736+00:00,1.0829622625875235,1.0837721840789174,34000,-31.617330707393172,-9.299214913939167,sl
short,2026-01-22 16:22:06.042736+00:00,2026-01-22 17:07:06.042736+00:00,1.0831807821809705,1.0823633362710379,33000,23.015715027775848,6.9744590993260145,tp
short,2026-01-23 07:07:06.042736+00:00,2026-01-23 07:22:06.042736+00:00,1.0815897934567742,1.0812140113017121,39000,9.975504047420554,2.5578215506206545,tp
long,2026-01-23 09:52:06.042736+00:00,2026-01-23 10:52:06.042736+00:00,1.0800670229082114,1.0811251732043972,34000,31.897110070314568,9.381502961857226,tp
long,2026-01-25 22:37:06.042736+00:00,2026-01-25 23:22:06.042736+00:00,1.0885616595484517,1.0899702150716555,33000,42.52233226572329,12.885555232037362,tp
long,2026-01-26 08:52:06.042736+00:00,2026-01-26 09:07:06.042736+00:00,1.0885273336844619,1.087849880943342,41000,-32.695562385918606,-7.97452741119966,sl
long,2026-01-26 09:52:06.042736+00:00,2026-01-26 11:37:06.042736+00:00,1.0878508836953054,1.08884764010693,36000,31.563230818487988,8.767564116246664,tp
short,2026-01-26 15:07:06.042736+00:00,2026-01-26 15:22:06.042736+00:00,1.0894517580934422,1.0884843163334361,34000,28.81301984020643,8.474417600060715,tp
long,2026-01-26 18:22:06.042736+00:00,2026-01-26 23:22:06.042736+00:00,1.0868206545191348,1.0884127433937503,38000,55.939377235388335,14.720888746154827,tp
short,2026-01-27 00:37:06.042736+00:00,2026-01-27 00:52:06.042736+00:00,1.0888445335926051,1.0895549091609444,40000,-33.21502273357221,-8.303755683393053,sl
short,2026-01-27 01:07:06.042736+00:00,2026-01-27 02:52:06.042736+00:00,1.089554693068038,1.087893363242528,40000,61.6531930203971,15.413298255099274,tp
short,2026-01-27 07:07:06.042736+00:00,2026-01-27 08:22:06.042736+00:00,1.0890856927664572,1.0882292404039853,40000,29.458094498875735,7.364523624718934,tp
short,2026-01-27 10:52:06.042736+00:00,2026-01-27 11:52:06.042736+00:00,1.0900404851822325,1.0891075946386364,41000,33.32851228744141,8.128905435961322,tp
short,2026-01-28 05:52:06.042736+00:00,2026-01-28 06:22:06.042736+00:00,1.0974763096983584,1.0981240335237892,44000,-33.7798483189538,-7.6772382543076825,sl
short,2026-01-28 06:52:06.042736+00:00,2026-01-28 07:22:06.042736+00:00,1.0979382946762222,1.0974442640677604,40000,14.961224338470384,3.740306084617596,tp
long,2026-01-28 08:37:06.042736+00:00,2026-01-28 10:22:06.042736+00:00,1.0971216267167438,1.0963515450735493,37000,-32.933020798199706,-8.900816431945866,sl
short,2026-01-28 19:37:06.042736+00:00,2026-01-28 22:07:06.042736+00:00,1.0996212552955984,1.100420471537452,35000,-32.17256846487351,-9.192162418535286,sl
short,2026-01-29 00:22:06.042736+00:00,2026-01-29 01:22:06.042736+00:00,1.10214977244421,1.1029327982768349,36000,-32.508929974496624,-9.030258326249061,sl
long,2026-01-29 06:07:06.042736+00:00,2026-01-29 06:52:06.042736+00:00,1.1001512197058956,1.1017060233179872,40000,57.39214448366373,14.348036120915932,tp
long,2026-01-29 13:07:06.042736+00:00,2026-01-29 21:07:06.042736+00:00,1.1013069950568461,1.102326391125547,33000,29.68007026712734,8.993960687008286,tp
short,2026-01-29 21:37:06.042736+00:00,2026-01-29 21:52:06.042736+00:00,1.1022284995895713,1.1029243917106446,41000,-33.45157696400732,-8.158921210733492,sl
short,2026-01-30 06:37:06.042736+00:00,2026-01-30 06:52:06.042736+00:00,1.1051349819312641,1.1058476873944991,40000,-33.30821852939944,-8.32705463234986,sl
short,2026-01-30 07:07:06.042736+00:00,2026-01-30 08:52:06.042736+00:00,1.1057722161651153,1.1065737886191431,35000,-32.25503589097258,-9.21572454027788,sl
short,2026-01-30 09:37:06.042736+00:00,2026-01-30 09:52:06.042736+00:00,1.1077974831494855,1.1085005186001875,40000,-32.92141802808199,-8.230354507020497,sl
short,2026-01-30 10:22:06.042736+00:00,2026-01-30 14:07:06.042736+00:00,1.1082981651144088,1.1090317718012925,38000,-32.43705410158115,-8.536066868837143,sl
long,2026-02-02 00:07:06.042736+00:00,2026-02-02 01:07:06.042736+00:00,1.1203718922577344,1.1216668614406313,38000,44.648828950084265,11.749691828969546,tp
short,2026-02-02 03:52:06.042736+00:00,2026-02-02 04:37:06.042736+00:00,1.1238984608505684,1.1247051400496915,34000,-31.507092770182958,-9.266791991230281,sl
short,2026-02-02 11:22:06.042736+00:00,2026-02-02 12:22:06.042736+00:00,1.1249273082791653,1.1240613377962407,41000,30.584789799907895,7.459704829245829,tp
short,2026-02-02 22:22:06.042736+00:00,2026-02-03 00:52:06.042736+00:00,1.1250466259812777,1.1257424952245125,40000,-32.63476972939347,-8.158692432348367,sl
long,2026-02-03 08:37:06.042736+00:00,2026-02-03 09:22:06.042736+00:00,1.124031881180748,1.1233020680683965,38000,-32.292898269354325,-8.498131123514295,sl
long,2026-02-03 13:07:06.042736+00:00,2026-02-03 15:22:06.042736+00:00,1.1221240204673766,1.121359171452271,36000,-31.854564543799434,-8.848490151055397,sl
long,2026-02-03 16:07:06.042736+00:00,2026-02-03 16:37:06.042736+00:00,1.1212827878111766,1.1205853202737703,39000,-31.88123395884544,-8.174675374062932,sl
long,2026-02-03 17:07:06.042736+00:00,2026-02-03 19:07:06.042736+00:00,1.1208724014934652,1.1217843124836688,37000,29.300706637533256,7.919109902036015,tp
short,2026-02-04 04:07:06.042736+00:00,2026-02-04 04:37:06.042736+00:00,1.1227287373066777,1.1220819645790183,40000,21.070909106373573,5.267727276593393,tp
long,2026-02-04 05:37:06.042736+00:00,2026-02-04 07:52:06.042736+00:00,1.121613770372234,1.1219891301674652,38000,9.703672218784773,2.553597952311782,tp
short,2026-02-04 11:07:06.042736+00:00,2026-02-04 12:37:06.042736+00:00,1.124740968326792,1.125535583490192,34000,-31.0969155555986,-9.146151633999587,sl
long,2026-02-04 15:22:06.042736+00:00,2026-02-04 15:52:06.042736+00:00,1.123523130585282,1.1227487935453828,35000,-31.30179639647037,-8.943370398991533,sl
short,2026-02-05 06:52:06.042736+00:00,2026-02-05 07:07:06.042736+00:00,1.1244784576826727,1.1252400486969034,36000,-31.737276512304412,-8.81591014230678,sl
short,2026-02-05 08:07:06.042736+00:00,2026-02-05 09:07:06.042736+00:00,1.1255460633524401,1.1263821197085058,32000,-30.593803394100828,-9.560563560656508,sl
short,2026-02-05 10:37:06.042736+00:00,2026-02-05 17:52:06.042736+00:00,1.1275269433307964,1.1256068779767614,31000,55.802025975084824,18.000653540349944,tp
long,2026-02-05 18:22:06.042736+00:00,2026-02-05 19:37:06.042736+00:00,1.1256136652748403,1.1248201086266862,34000,-31.060926037238005,-9.13556648154059,sl
long,2026-02-06 00:37:06.042736+00:00,2026-02-06 00:52:06.042736+00:00,1.1240819544103824,1.1243660846842343,42000,6.893471501778925,1.6413027385187917,tp
long,2026-02-06 02:07:06.042736+00:00,2026-02-06 02:37:06.042736+00:00,1.1238961923810298,1.123175755518984,37000,-31.09616389569103,-8.404368620457035,sl
long,2026-02-06 03:37:06.042736+00:00,2026-02-06 03:52:06.042736+00:00,1.1231778285928309,1.1224315421350028,36000,-31.186312481809374,-8.66286457828038,sl
long,2026-02-06 04:22:06.042736+00:00,2026-02-06 05:52:06.042736+00:00,1.1224000036205004,1.1216211903385451,34000,-30.559651586479582,-8.988132819552817,sl
short,2026-02-09 01:07:06.042736+00:00,2026-02-09 01:22:06.042736+00:00,1.1148290709161857,1.115435746282065,44000,-31.973716098690424,-7.266753658793278,sl
short,2026-02-09 01:52:06.042736+00:00,2026-02-09 02:07:06.042736+00:00,1.114684514246089,1.11530798047671,42000,-31.225581686083647,-7.4346623062103925,sl
short,2026-02-09 03:22:06.042736+00:00,2026-02-09 05:52:06.042736+00:00,1.116773494713756,1.1150655497750706,37000,58.75396273136069,15.87944938685424,tp
long,2026-02-09 06:37:06.042736+00:00,2026-02-09 09:37:06.042736+00:00,1.1145414638953424,1.1160012532576198,38000,50.911995766541935,13.397893622774195,tp
short,2026-02-10 05:52:06.042736+00:00,2026-02-10 06:52:06.042736+00:00,1.1174587565811458,1.1164547715427597,34000,30.05549130512594,8.839850383860572,tp
long,2026-02-10 08:52:06.042736+00:00,2026-02-10 09:07:06.042736+00:00,1.1157332291502056,1.1149731176151252,35000,-30.803903727813182,-8.801115350803766,sl
short,2026-02-10 13:52:06.042736+00:00,2026-02-10 14:07:06.042736+00:00,1.115753931711667,1.116436166070343,39000,-31.287139988367613,-8.022343586760925,sl
short,2026-02-10 14:52:06.042736+00:00,2026-02-10 15:52:06.042736+00:00,1.1167132455555109,1.1158336051702853,38000,28.86633463857236,7.596403852255885,tp
long,2026-02-11 02:22:06.042736+00:00,2026-02-11 03:37:06.042736+00:00,1.113603691988182,1.1128166949873322,34000,-30.83789802889428,-9.069970008498316,sl
short,2026-02-11 07:07:06.042736+00:00,2026-02-11 09:37:06.042736+00:00,1.1143540305274153,1.1151064884097637,35000,-30.53602588219208,-8.724578823483451,sl
short,2026-02-11 10:52:06.042736+00:00,2026-02-11 11:07:06.042736+00:00,1.1153270594547318,1.1160074656466736,39000,-31.21584148573307,-8.004061919418735,sl
short,2026-02-11 12:07:06.042736+00:00,2026-02-11 15:37:06.042736+00:00,1.1164360713517452,1.1172271929253412,33000,-30.067011928670155,-9.111215735960652,sl
long,2026-02-12 00:22:06.042736+00:00,2026-02-12 01:22:06.042736+00:00,1.1134218549410617,1.1127020392224818,36000,-30.233365868877492,-8.398157185799302,sl
short,2026-02-12 11:22:06.042736+00:00,2026-02-12 11:52:06.042736+00:00,1.1134378087364187,1.1130713484990482,31000,7.640267358486275,2.46460237370525,tp
short,2026-02-12 17:22:06.042736+00:00,2026-02-12 17:37:06.042736+00:00,1.1142360504246898,1.1136763736792257,33000,14.509332600314913,4.396767454640883,tp
long,2026-02-12 18:52:06.042736+00:00,2026-02-12 21:07:06.042736+00:00,1.1126452255226198,1.1134167892166587,30000,19.54691082116571,6.51563694038857,tp
short,2026-02-13 01:37:06.042736+00:00,2026-02-13 04:22:06.042736+00:00,1.1150404005820946,1.1135918050012443,35000,46.50084532976082,13.285955808503093,tp
long,2026-02-13 10:07:06.042736+00:00,2026-02-13 10:37:06.042736+00:00,1.1133876749377323,1.1137812650969967,37000,10.122835892784064,2.7359015926443417,tp
long,2026-02-13 15:22:06.042736+00:00,2026-02-13 15:37:06.042736+00:00,1.1120109053147855,1.1113208040308262,38000,-30.783848790453362,-8.10101283959299,sl
long,2026-02-13 16:22:06.042736+00:00,2026-02-13 17:37:06.042736+00:00,1.1113811709489894,1.1106024672345303,34000,-30.555926291609218,-8.987037144590946,sl
short,2026-02-16 00:07:06.042736+00:00,2026-02-16 00:52:06.042736+00:00,1.112947989517605,1.1137388127299588,33000,-30.057166007671647,-9.108232123536862,sl
long,2026-02-16 07:37:06.042736+00:00,2026-02-16 07:52:06.042736+00:00,1.1139419281988425,1.1131366304491723,32000,-29.609527989446317,-9.252977496701973,sl
long,2026-02-16 08:22:06.042736+00:00,2026-02-16 10:07:06.042736+00:00,1.1130990549393276,1.1146584453929926,31000,44.62110406361636,14.393904536650439,tp
short,2026-02-16 13:07:06.042736+00:00,2026-02-16 16:22:06.042736+00:00,1.11590423385321,1.1143674585899104,31000,43.92003316228571,14.167752632995391,tp
short,2026-02-17 01:07:06.042736+00:00,2026-02-17 02:07:06.042736+00:00,1.1165413398454986,1.1172980735841989,35000,-30.685680854507755,-8.767337387002215,sl
short,2026-02-17 02:52:06.042736+00:00,2026-02-17 05:52:06.042736+00:00,1.117686081056598,1.118453385739449,34000,-30.16835921693098,-8.87304682850911,sl
short,2026-02-17 06:22:06.042736+00:00,2026-02-17 07:37:06.042736+00:00,1.1186275330349278,1.1193650027837139,35000,-30.011441207512775,-8.574697487860792,sl
short,2026-02-17 08:22:06.042736+00:00,2026-02-17 09:37:06.042736+00:00,1.119322740464462,1.1200546932806679,35000,-29.818348567209014,-8.519528162059718,sl
long,2026-02-18 05:22:06.042736+00:00,2026-02-18 06:22:06.042736+00:00,1.1169520863097193,1.1176936620549662,39000,24.24145406462965,6.21575745246914,tp
long,2026-02-18 08:37:06.042736+00:00,2026-02-18 08:52:06.042736+00:00,1.1162588847572978,1.1171752331419922,35000,27.87219346430201,7.963483846943432,tp
long,2026-02-18 10:37:06.042736+00:00,2026-02-18 10:52:06.042736+00:00,1.1158937941236056,1.1168521765324062,35000,29.343384308022397,8.3838240880064,tp
short,2026-02-18 18:22:06.042736+00:00,2026-02-18 18:37:06.042736+00:00,1.117855488947025,1.1185775231337507,36000,-30.313230722128225,-8.42034186725784,sl
short,2026-02-19 00:37:06.042736+00:00,2026-02-19 00:52:06.042736+00:00,1.1182744750562434,1.1178666176065177,34000,9.787153290674228,2.8785744972571257,tp
long,2026-02-19 05:37:06.042736+00:00,2026-02-19 05:52:06.042736+00:00,1.1148041766733692,1.1140568483007114,35000,-30.35649304302248,-8.67328372657785,sl
long,2026-02-19 06:22:06.042736+00:00,2026-02-19 18:52:06.042736+00:00,1.1141059200059604,1.1133898686017498,36000,-30.09785055158177,-8.360514042106047,sl
long,2026-02-19 19:37:06.042736+00:00,2026-02-19 21:37:06.042736+00:00,1.1138167674664687,1.1131329404530539,38000,-30.54542650976432,-8.038270134148505,sl
long,2026-02-20 02:07:06.042736+00:00,2026-02-20 04:22:06.042736+00:00,1.1110868984012108,1.1123986141777809,35000,41.7100521799527,11.917157765700772,tp
short,2026-02-20 10:07:06.042736+00:00,2026-02-20 10:22:06.042736+00:00,1.1128108868568896,1.1120992832447585,35000,20.706126424587563,5.916036121310731,tp
short,2026-02-20 12:37:06.042736+00:00,2026-02-20 14:52:06.042736+00:00,1.1138742120954501,1.114561850941672,38000,-30.690276156428602,-8.076388462218052,sl
short,2026-02-23 00:22:06.042736+00:00,2026-02-23 00:37:06.042736+00:00,1.113476319602532,1.1142069703806536,35000,-29.772777234260655,-8.50650778121733,sl
short,2026-02-23 00:52:06.042736+00:00,2026-02-23 05:07:06.042736+00:00,1.114049050939454,1.1123622481638888,34000,53.27129436921716,15.668027755652105,tp
long,2026-02-23 11:07:06.042736+00:00,2026-02-23 15:07:06.042736+00:00,1.1112309532829143,1.1124194377854275,34000,36.32847308544837,10.684845025131875,tp
short,2026-02-23 16:22:06.042736+00:00,2026-02-23 17:37:06.042736+00:00,1.1129714183598813,1.1116347141317624,35000,42.58464798416271,12.167042281189346,tp
long,2026-02-24 02:07:06.042736+00:00,2026-02-24 02:22:06.042736+00:00,1.1114169868245227,1.1123963663601786,35000,30.078283747954945,8.593795356558555,tp
short,2026-02-24 09:22:06.042736+00:00,2026-02-24 09:37:06.042736+00:00,1.112084313772589,1.1115316024206248,38000,16.44303137464454,4.327113519643301,tp
long,2026-02-24 11:22:06.042736+00:00,2026-02-24 16:37:06.042736+00:00,1.1100235164479946,1.1092799794266563,36000,-31.08733276817611,-8.635370213382252,sl
long,2026-02-24 17:22:06.042736+00:00,2026-02-24 17:37:06.042736+00:00,1.1091563750496478,1.1100372776589928,38000,28.91429915511135,7.609026093450356,tp
short,2026-02-25 00:52:06.042736+00:00,2026-02-25 02:52:06.042736+00:00,1.1099340772799742,1.1106062200980706,39000,-30.893569905762178,-7.921428180964662,sl
short,2026-02-25 04:07:06.042736+00:00,2026-02-25 04:22:06.042736+00:00,1.1112266413789273,1.111885557307464,40000,-31.156637141464746,-7.789159285366186,sl
short,2026-02-25 04:52:06.042736+00:00,2026-02-25 05:37:06.042736+00:00,1.1115925705761547,1.1122658297821024,39000,-30.937109031961878,-7.932592059477405,sl
short,2026-02-25 10:22:06.042736+00:00,2026-02-25 10:52:06.042736+00:00,1.113634843841919,1.112919986043694,38000,22.604596332549974,5.948577982249993,tp
long,2026-02-26 01:22:06.042736+00:00,2026-02-26 02:07:06.042736+00:00,1.110330261035142,1.1096419682255458,38000,-30.71512676465359,-8.08292809596147,sl
long,2026-02-26 02:37:06.042736+00:00,2026-02-26 05:37:06.042736+00:00,1.1099289621971642,1.1092214024334386,37000,-30.61971125784746,-8.27559763725607,sl
long,2026-02-26 06:07:06.042736+00:00,2026-02-26 08:22:06.042736+00:00,1.109365242156817,1.1100560904726573,36000,20.55053937025152,5.7084831584032,tp
short,2026-02-26 09:52:06.042736+00:00,2026-02-26 11:07:06.042736+00:00,1.110594063686091,1.109691357359781,33000,25.82930876822483,7.827063263098434,tp
long,2026-02-27 02:22:06.042736+00:00,2026-02-27 02:37:06.042736+00:00,1.1114790869030209,1.1108354538168486,40000,-30.545323446892954,-7.636330861723239,sl
long,2026-02-27 04:07:06.042736+00:00,2026-02-27 05:07:06.042736+00:00,1.1110649857494004,1.1103063762372383,34000,-29.8727234135118,-8.786095121621116,sl
short,2026-02-27 09:22:06.042736+00:00,2026-02-27 10:22:06.042736+00:00,1.1126366298628776,1.111417234533969,34000,37.37944118289169,10.993953289085791,tp
short,2026-03-02 02:22:06.042736+00:00,2026-03-02 02:52:06.042736+00:00,1.1117140367767473,1.112372035457209,39000,-30.34194853800985,-7.77998680461791,sl
short,2026-03-02 02:52:06.042736+00:00,2026-03-02 03:07:06.042736+00:00,1.1121350461583248,1.1128011255921695,39000,-30.65709791994207,-7.860794338446685,sl
short,2026-03-02 03:37:06.042736+00:00,2026-03-02 04:37:06.042736+00:00,1.1127129112571987,1.1134343110725728,35000,-29.448993538093955,-8.41399815374113,sl
long,2026-03-02 08:52:06.042736+00:00,2026-03-02 09:37:06.042736+00:00,1.1117328062072878,1.1110141651139291,35000,-29.352438267551644,-8.386410933586184,sl
long,2026-03-03 00:07:06.042736+00:00,2026-03-03 00:52:06.042736+00:00,1.108436072297755,1.1077200316622542,35000,-29.261422242531605,-8.36040635500903,sl
long,2026-03-03 01:22:06.042736+00:00,2026-03-03 03:07:06.042736+00:00,1.1080629220549074,1.1088052287341135,36000,22.403040451417823,6.223066792060506,tp
short,2026-03-03 07:07:06.042736+00:00,2026-03-03 09:52:06.042736+00:00,1.1106991051728201,1.1114487567145797,34000,-29.568152419824493,-8.696515417595439,sl
short,2026-03-03 11:52:06.042736+00:00,2026-03-03 12:52:06.042736+00:00,1.1115837567583073,1.111124981992311,35000,11.857116809871098,3.3877476599631704,tp
short,2026-03-04 06:52:06.042736+00:00,2026-03-04 08:37:06.042736+00:00,1.115364480563803,1.116062329071948,36000,-29.44254629322097,-8.178485081450269,sl
